"ID","USU_CUENTA","UNICODE","FECHA","EDAD","SEXO","ACT_ECONOMICA","ACT_ECONOMICA_OTRO","NIVEL_ESTUDIOS","CUALES_PLACA_SON_CHIRI","CARACT_AYUDAN_IDENTIFICAR_CHIRI","DONDE_BUSCA_CHIRI","HABLADO_OIDO_VISTO_CHIRI","QUIEN_HABLADO_CHIRI","QUIEN_HABLADO_CHIRI_OTRO","OIDO_VISTO_INFORMACION_CHIRI","OIDO_VISTO_INFORMACION_CHIRI_OTRO","RECIENTEMENTE_CHIRI_ZONA","COMO_ENTERADO","COMO_ENTERADO_OTRO","SABES_SENIALES_CHIRI","CHIRI_TRANSMITIR_ENFERMEDAD","QUE_ENFERMEDADES_TRANSMITE_CHIRI","QUE_ENFERMEDADES_TRANSMITE_CHIRI_OTRO","ULTIMO_ANIO_VIO_CHIRI","REPORTO_DENUNCIO_CHIRI","AQUIEN_REPORTO","AQUIEN_REPORTO_OTRO","VINIERON_CONFIRMAR_PRESENCIA_INSECTO","VIERA_CHIRI_CASA_QUE_HARIA","VIERA_CHIRI_CASA_QUE_HARIA_OTRO","COMO_COMUNICARSE_ALERTACHIRI","SOSPECHAS_CHIRI_CASA_QUE_HARIA","SOSPECHAS_CHIRI_CASA_QUE_HARIA_OTRO","SABE_QUE_PASA_DENUNCIA_REPORTE_CHIRI_CASA","SABE_QUE_PASA_DENUNCIA_REPORTE_CHIRI_CASA_OTRO","ESTE_ANIO_HA_VISTO_PERSONAL_SALUD","ULTIMO_ANIO_PERSONAL_SALUD_TOCO_PUERTA_CASA","HACE_CUANTO_TIEMPO_VISITARON","PERMITIO_INSPECTOR_INGRESE_CASA","RAZON_NO_PERMITIO_INSPECTOR_INGRESE_CASA","RAZON_NO_PERMITIO_INSPECTOR_INGRESE_CASA_OTRO","VA_BODEGAS_CERCANAS","FRECUENCIA_COMPRA_BODEGA","HACE_USO_APP","HA_VISTO_IMAGEN_MOSTRADA","VIO_IMAGEN_1","VIO_IMAGEN_1_OTRO","VIO_IMAGEN_1_LUGAR_CERCANO_U_OTRO_LUGAR","VIO_IMAGEN_1_LUGAR_CERCANO_U_OTRO_LUGAR_DONDE","VIO_IMAGEN_1_EN_CASA_U_OTRO_LUGAR","VIO_IMAGEN_1_EN_CASA_U_OTRO_LUGAR_DONDE","VIO_IMAGEN_2","VIO_IMAGEN_2_OTRO","VIO_IMAGEN_2_LUGAR_CERCANO_U_OTRO_LUGAR","VIO_IMAGEN_2_LUGAR_CERCANO_U_OTRO_LUGAR_DONDE","VIO_IMAGEN_2_EN_CASA_U_OTRO_LUGAR","VIO_IMAGEN_2_EN_CASA_U_OTRO_LUGAR_DONDE","VIO_IMAGEN_3","VIO_IMAGEN_3_OTRO","VIO_IMAGEN_3_LUGAR_CERCANO_U_OTRO_LUGAR","VIO_IMAGEN_3_LUGAR_CERCANO_U_OTRO_LUGAR_DONDE","VIO_IMAGEN_3_EN_CASA_U_OTRO_LUGAR","VIO_IMAGEN_3_EN_CASA_U_OTRO_LUGAR_DONDE","NO_QUISO_RESPONDER_MAS","DATETIME","AGECLASS","OCCUPATIONS","OTHER_DISEASES","KNOWLEDGE_OF_DISEASE_TRANSMISSION","NS_NR","CHIRI_ADULTA","CHIRI_NIFA_3","CHIRI_NIFA_4_fl","CHIRI_NINFA_4_alim","COREIDO","CHINCHE_CAMA","CHINCHE_HEDIONDA","CUCARACHA","CHINCHE_CINTURON_AMARILLO","ESCARBAJO","GORGOJO","MOSCA","NS_NR_SENIALES","CHIRI_FECAL_TRAILS","CHINCHE_CAMA_FECES","MOUSE_FECES","MOLD","CHIRI_EGGS","CHIRI_FECAL_TRAIL","sum_vector_ID","sum_sign_ID","sum_correct_vector","sum_incorrect_vector","score_vectors","sum_correct_sign","sum_incorrect_sign","vector_cat","sign_cat","score_signs","score_signs_10","score_vectors_10","QUE_HARIA_CHIRIS","QUE_PASA_REPORTE","UNIVERSIDAD","AGENTE_COMUNIDAD","VECINO","FAMILIAR","PROFESIONAL_SALUD","OTRO","AMIGO","COLEGIO","OTRO_HABLADO","CUANDO_FUMIGARON","GOBIERNO_REGIONAL","PERIFONEO","NOTICIAS","PROFESIONAL_SALUD_TOT","POSTA","VECINDARIO","CALLE","OTRO_OIDO1","REDES_SOCIALES_OIDO","MEDIO_COMUNICACION_OIDO","CASA_FAMILIAR","COLEGIO_UNIVERSIDAD_OIDO","OTRO_OIDO","MEDIO_COMUNICACION"
670,"Mls","1.3.89.159","2022-03-31",31,"M","trabajador_independiente",NA,"secundaria","cucaracha","Es negra","En lugares Humedos","no",NA,NA,NA,NA,"no",NA,NA,"e","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"insecticida",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 15:32:05","18-31","trabajador_independiente",NA,"Si, pero no sabe/responde",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,-1,1,0,"incorrect only(1)","solo eggs",1,11,9,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
671,"Rqa","1.25.26.2796","2022-03-31",20,"F","estudiante",NA,"universidad","coreido-chiri_adulta-gorgojo","Negras con patas largas","Patio","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","chagas",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"buscaria_informacion",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-instagram-whatsapp-tiktok","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 15:48:15","18-31","estudiante",NA,"Chagas",0,1,0,0,0,1,0,0,0,0,0,1,0,1,10,10,10,10,10,10,3,60,1,2,-1,30,30,"adult+2other","NS_NR",NA,NA,9,"mataria","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
672,"Zac","1.8.9.186","2022-03-31",37,"F","ama_casa",NA,"tecnico","chiri_adulta","Es plana ","En los ladrillos, corrales, cosas acumuladas, los corrales","si_oido_hablar_v",NA,NA,"posta-vecindario-colegio_universidad-medio_comunicacion",NA,"no",NA,NA,"NS_NR","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"otro","Limpiaria","fumigan",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-instagram-whatsapp-tiktok","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 16:10:43","32-45","ama_casa",NA,"Chagas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,1,60,1,0,1,30,30,"solo adulta","NS_NR",NA,NA,11,"atraparia centro salud","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,1,0,1,0,1
673,"Mls","1.3.88.178","2022-03-31",32,"M","trabajador_planilla",NA,"universidad","chiri_nifa_4_fl-escarabajo-chiri_ninfa_4_alim","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","3_4_veces_semana","facebook-instagram-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 16:13:22","32-45","trabajador_planilla",NA,"Si, pero no sabe/responde",0,0,0,1,1,0,0,0,0,0,1,0,0,1,10,10,10,10,10,10,3,60,2,1,1,30,30,"solo 3ninf","NS_NR",NA,NA,11,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
674,"Lmr","1.3.98.325","2022-03-31",23,"F","ama_casa",NA,"tecnico","NS_NR","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","NS_NR",NA,NA,"NS_NR",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 16:22:46","18-31","ama_casa",NA,"NS_NR",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
675,"Mls","1.3.88.228","2022-03-31",27,"M","estudiante",NA,"secundaria","NS_NR","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-instagram-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 17:07:11","18-31","estudiante",NA,"Si, pero no sabe/responde",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
676,"Zac","1.8.9.2","2022-03-31",41,"F","ama_casa",NA,"tecnico","coreido-chiri_adulta","Por su contorno y alas","En las pidras sillares los corrales","si_oido_hablar_v",NA,NA,"posta-vecindario",NA,"no",NA,NA,"a","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"insecticida",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-instagram-whatsapp-tiktok","si","afiche",NA,"lugar_cercano",NA,NA,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,0,"2022-03-31 17:17:44","32-45","ama_casa",NA,"Chagas",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,1,1,0,1,0,"adult+1other","solo fecal trails",1,11,10,"atraparia centro salud","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,0,0,0,0,0,0,0,0
677,"Rqa","1.25.26.2776","2022-03-31",53,"M","trabajador_independiente",NA,"primaria","chiri_adulta-chiri_nifa_4_fl","Negro y planas","Cuarto y patio","si_hablado","profesional_salud",NA,NA,NA,"no",NA,NA,"e","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"insecticida",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 17:26:21","46-59","trabajador_independiente",NA,"Chagas",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,1,2,0,2,1,0,"adult+1ninf","solo eggs",1,11,12,"atraparia centro salud","fumigan",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0
678,"Mls","1.3.88.285","2022-03-31",29,"M","estudiante",NA,"secundaria","NS_NR","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 17:52:09","18-31","estudiante",NA,"Si, pero no sabe/responde",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
679,"Rqa","1.25.26.2546","2022-03-31",28,"M","trabajador_independiente",NA,"secundaria","NS_NR","No sabe","Animales","no",NA,NA,NA,NA,"NS_NR",NA,NA,"NS_NR","NS_NR",NA,NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"mataria",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 18:18:11","18-31","trabajador_independiente",NA,"NS_NR",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
680,"Lmr","1.3.98.146","2022-03-31",53,"M","trabajador_independiente",NA,"secundaria","chinche_cama-chiri_ninfa_4_alim","Por lo que es bultos y su color rojo","En los huecos de la pared madera de la cama","si_hablado","vecino",NA,NA,NA,"no",NA,NA,"NS_NR","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"otro","Limpieza ","fumigan",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 18:25:24","46-59","trabajador_independiente",NA,"Si, pero no sabe/responde",0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,10,10,10,10,10,2,60,1,1,0,30,30,"solo 2ninf","NS_NR",NA,NA,10,"mataria","fumigan",0,0,1,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
681,"Mls","1.3.89.249","2022-03-31",42,"F","trabajador_independiente",NA,"secundaria","NS_NR","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","NS_NR",NA,NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","5_6_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 18:26:14","32-45","trabajador_independiente",NA,"NS_NR",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
682,"Zac","1.8.9.45","2022-03-31",48,"F","ama_casa",NA,"primaria","chiri_adulta","Por sus patas y es plana","No la buscaria","si_oido_hablar_v",NA,NA,"vecindario",NA,"no",NA,NA,"NS_NR","no",NA,NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"no",NA,"facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 18:28:45","46-59","ama_casa",NA,"no",0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,1,60,1,0,1,30,30,"solo adulta","NS_NR",NA,NA,11,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0
683,"Mls","1.3.89.285","2022-03-31",70,"F","ama_casa",NA,"secundaria","NS_NR","Su cuerpo plano y con colores","Debajo de las piedras","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","ninguna_anteriores","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-03-31 18:50:00","60-100","ama_casa",NA,"Si, pero no sabe/responde",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
684,"Rqa","1.25.26.1687","2022-04-01",30,"M","trabajador_independiente",NA,"tecnico","NS_NR","No sabe","Patio","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","NS_NR",NA,NA,"no",NA,NA,NA,NA,"NS_NR",NA,NA,"buscaria_informacion",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-instagram-whatsapp-tiktok","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 12:45:53","18-31","trabajador_independiente",NA,"NS_NR",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"NS_NR","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
685,"Mia","1.25.1.447","2022-04-01",34,"F","ama_casa",NA,"secundaria","chiri_adulta-cucaracha-escarabajo","Por el cuerpo ","Maderas,corrales","si_hablado","profesional_salud-familiar",NA,NA,NA,"no",NA,NA,"b","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"buscaria_informacion",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 13:19:02","32-45","ama_casa",NA,"Si, pero no sabe/responde",0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,3,1,1,2,-1,0,1,"adult+2other","onlyincorrect(1)",-1,9,9,"mataria","NS_NR",0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0
686,"Mls","1.3.92.186","2022-04-01",60,"M","trabajador_independiente",NA,"primaria","chiri_adulta","Son planas tienen colores en su cuerpo","En los huecos de las paredes","si_oido_hablar_v",NA,NA,"posta",NA,"no",NA,NA,"c-e","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"insecticida",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","1_2_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 13:35:21","60-100","trabajador_independiente",NA,"Si, pero no sabe/responde",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,0,1,1,1,"solo adulta","onlyincorrect(1)",0,10,11,"mataria","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0
687,"Lmr","1.3.98.205","2022-04-01",49,"F","trabajador_planilla",NA,"universidad","chiri_adulta","Color ","Ladrillos ","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","si","chagas",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"fumigan",NA,"NS_NR",NA,NA,NA,NA,NA,"si","1_2_veces_semana","whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 13:45:50","46-59","trabajador_planilla",NA,"Chagas",0,1,0,0,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,1,60,1,0,1,30,30,"solo adulta","NS_NR",NA,NA,11,"mataria","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
688,"Mia","1.25.1.518","2022-04-01",69,"F","ama_casa",NA,"secundaria","chiri_nifa_4_fl","Por el cuerpo","Piedras donde hay animales,conejeros","si_hablado","profesional_salud",NA,NA,NA,"no",NA,NA,"NS_NR","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"otro","Haria limpieza de la casa","inspector_revisa",NA,"NS_NR",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","si","afiche",NA,"otro_lugar","Por un colegio ",NA,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,0,"2022-04-01 13:52:45","60-100","ama_casa",NA,"Chagas",0,0,0,1,0,0,0,0,0,0,0,0,0,1,10,10,10,10,10,10,1,60,1,0,1,30,30,"solo ninf4 fl","NS_NR",NA,NA,11,"atraparia centro salud","Inspector revisa",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0
689,"Mls","1.3.93.49","2022-04-01",62,"M","trabajador_independiente",NA,"secundaria","chiri_adulta","Son de colores","En los sillares y lugares oscuros","si_oido_hablar_v",NA,NA,"posta",NA,"no",NA,NA,"a-b","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"insecticida",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 14:17:05","60-100","trabajador_independiente",NA,"Chagas",0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,1,0,1,1,1,"solo adulta","onlyincorrect(1)",0,10,11,"atraparia centro salud","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,0,0,0,0,0,0,0
690,"Rqa","1.25.26A.11","2022-04-01",34,"F","trabajador_independiente",NA,"tecnico","cucaracha","Planas","Patio","si_hablado","profesional_salud",NA,NA,NA,"no",NA,NA,"NS_NR","si","chagas",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"insecticida",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 14:27:57","32-45","trabajador_independiente",NA,"Chagas",0,0,0,0,0,0,0,0,1,0,0,0,0,1,10,10,10,10,10,10,1,60,0,1,-1,30,30,"incorrect only(1)","NS_NR",NA,NA,9,"mataria","fumigan",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0
691,"Zac","1.8.4.16","2022-04-01",48,"F","trabajador_independiente",NA,"tecnico","coreido-chiri_adulta-chiri_ninfa_4_alim","Por su contorno y patas alargadas","Por los corrales detras de los almanaques en las pircas de sillar","si_oido_hablar_v",NA,NA,"vecindario",NA,"no",NA,NA,"a","si","chagas",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"otro","La buscaria y fumigaria","NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","si","afiche",NA,"lugar_cercano",NA,NA,NA,"no",NA,NA,NA,NA,NA,"no",NA,NA,NA,NA,NA,0,"2022-04-01 14:28:48","46-59","trabajador_independiente",NA,"Chagas",0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1,2,1,1,1,0,"adult+2ninf","solo fecal trails",1,11,11,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,1,0,0,0,0,0,0,0,0
692,"Mia","1.25.1.529","2022-04-01",33,"M","trabajador_independiente",NA,"tecnico","NS_NR","No sabe","No sabe","no",NA,NA,NA,NA,"NS_NR",NA,NA,"NS_NR","NS_NR",NA,NA,"no",NA,NA,NA,NA,"NS_NR",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","3_4_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 14:41:13","32-45","trabajador_independiente",NA,"NS_NR",1,10,10,10,10,10,10,10,10,10,10,10,10,1,10,10,10,10,10,10,120,60,40,80,NA,30,30,"NS_NR","NS_NR",NA,NA,NA,"NS_NR","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
693,"Mls","1.3.90.371","2022-04-01",32,"F","trabajador_independiente",NA,"tecnico","coreido","No sabe","En los rincones donde no se limpia","no",NA,NA,NA,NA,"no",NA,NA,"b","si","NS_NR",NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"fumigan",NA,"no",NA,NA,NA,NA,NA,"si","5_6_veces_semana","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 15:02:55","32-45","trabajador_independiente",NA,"Si, pero no sabe/responde",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,-1,0,1,"incorrect only(1)","onlyincorrect(1)",-1,9,9,"mataria","fumigan",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
694,"Mia","1.25.1.606","2022-04-01",56,"M","trabajador_independiente",NA,"universidad","coreido-chiri_adulta","Por el color y forma del cuerpo","Esquinas,basura,en los animales","si_hablado","profesional_salud",NA,NA,NA,"NS_NR",NA,NA,"a-f","si","chagas",NA,"no",NA,NA,NA,NA,"atraparia_centro_salud",NA,NA,"buscaria_informacion",NA,"inspector_revisa",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","facebook-whatsapp","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 15:14:56","46-59","trabajador_independiente",NA,"Chagas",0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,1,1,0,2,0,"adult+1other","fecaltrails+1sign",2,12,10,"atraparia centro salud","Inspector revisa",0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,NA,0,0,0,0,0
695,"Mls","1.3.89.155","2022-04-01",51,"F","trabajador_independiente",NA,"primaria","chinche_cama-cucaracha-gorgojo","No sabe","No sabe","no",NA,NA,NA,NA,"no",NA,NA,"NS_NR","NS_NR",NA,NA,"no",NA,NA,NA,NA,"mataria",NA,NA,"NS_NR",NA,"NS_NR",NA,"no",NA,NA,NA,NA,NA,"si","diariamente","ninguna_anteriores","no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,"2022-04-01 15:29:46","46-59","trabajador_independiente",NA,"NS_NR",0,0,0,0,0,0,1,0,1,0,0,1,0,1,10,10,10,10,10,10,3,60,0,3,-3,30,30,"incorrect only(3)","NS_NR",NA,NA,7,"mataria","NS_NR",0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,NA,0,0,0,0,0
